,lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar
9304,12,4,7,5,5,4,8,6,10,8
9305,12,4,8,5,6,5,8,5,11,6
9306,12,4,4,5,6,3,7,7,12,8
9307,12,6,11,9,8,7,7,6,6,6
9308,12,2,1,2,2,1,7,6,10,8
9309,12,2,1,3,2,2,8,6,6,7
9310,12,6,10,7,8,4,8,7,13,8
9311,12,6,11,9,9,10,9,7,5,6
9312,12,6,8,9,7,10,6,8,5,8
9313,12,7,11,8,8,4,7,7,13,8
9314,12,4,3,5,5,3,7,7,12,8
9315,12,4,3,4,5,3,7,7,12,8
9316,12,4,3,5,5,3,7,7,12,8
9317,12,5,6,7,5,7,7,9,4,5
9318,12,2,3,4,2,2,6,6,4,7
9319,12,10,12,10,7,5,11,12,6,7
9320,12,4,4,5,6,3,7,7,12,8
9321,12,5,6,8,4,4,7,6,2,8
9322,12,5,6,5,8,4,7,7,12,8
9323,12,5,9,7,6,7,9,7,5,5
9324,12,3,7,4,5,3,7,7,11,8
9325,12,5,9,7,6,7,9,7,5,6
9326,12,6,10,8,7,6,11,5,3,9
9327,12,4,7,4,5,3,8,7,12,8
9328,12,2,1,3,2,2,7,6,6,8
9329,12,2,3,3,1,2,6,6,7,9
9330,12,2,0,2,1,1,7,6,10,8
9331,12,4,5,6,3,4,8,6,6,7
9332,12,4,6,5,4,4,7,5,11,8
9333,12,11,14,11,8,6,9,11,6,7
9334,12,7,9,10,7,8,6,7,3,8
9335,12,6,5,8,4,7,6,9,5,7
9336,12,2,3,4,1,2,8,6,3,7
9337,12,4,7,5,5,6,7,7,7,8
9338,12,5,9,5,6,3,7,7,12,8
9339,12,6,9,9,6,6,5,7,3,8
9340,12,5,6,7,5,8,7,7,4,6
9341,12,3,8,4,6,3,7,6,11,8
9342,12,8,10,12,8,9,10,6,2,8
9343,12,6,10,8,7,9,7,10,6,11
9344,12,4,3,5,5,3,7,7,12,8
9345,12,3,5,6,4,4,7,7,2,8
9346,12,7,8,9,7,10,8,8,4,3
9347,12,5,9,8,6,10,7,7,3,7
9348,12,7,8,10,6,7,11,6,2,9
9349,12,3,3,5,2,2,5,6,4,7
9350,12,5,6,6,8,4,8,7,13,8
9351,12,7,9,10,7,8,12,5,3,8
9352,12,3,7,4,5,3,7,7,11,8
9353,12,6,5,8,4,7,7,8,4,6
9354,12,4,4,8,3,4,7,6,3,8
9355,12,7,9,10,7,6,4,6,4,6
9356,12,3,6,4,4,2,8,6,11,8
9357,12,5,10,7,8,10,8,8,7,4
9358,12,5,10,6,8,6,8,6,11,5
9359,12,2,4,3,3,3,8,6,6,6
9360,12,4,6,4,4,2,8,7,12,8
9361,12,2,1,2,1,1,8,6,10,8
9362,12,4,6,5,4,4,8,6,6,8
9363,12,1,0,2,0,1,8,6,9,8
9364,12,4,7,6,5,5,7,7,2,8
9365,12,5,9,6,7,4,8,7,13,8
9366,12,3,6,4,4,2,8,6,11,8
9367,12,7,9,10,6,7,5,6,3,7
9368,12,5,10,6,8,4,7,7,12,8
9369,12,4,4,5,2,3,8,6,6,7
9370,12,4,10,5,8,4,7,7,12,8
9371,12,8,10,11,8,9,9,6,2,8
9372,12,2,3,4,2,3,7,6,3,8
9373,12,5,7,8,5,6,9,7,2,8
9374,12,4,5,7,4,4,6,6,3,8
9375,12,6,10,9,8,8,8,7,2,8
9376,12,5,11,6,8,4,8,7,12,8
9377,12,6,9,7,4,3,4,8,5,8
9378,12,6,10,9,8,7,6,6,7,9
9379,12,3,7,3,5,3,8,7,11,8
9380,12,4,4,6,3,4,6,6,3,9
9381,12,5,5,6,4,4,8,6,6,7
9382,12,4,8,6,6,5,8,6,2,8
9383,12,8,10,12,8,9,4,8,3,8
9384,12,5,5,8,4,4,6,6,3,9
9385,12,3,3,4,5,3,7,7,12,8
9386,12,9,9,12,8,13,8,8,4,3
9387,12,5,8,6,6,3,8,7,12,8
9388,12,3,4,6,3,3,7,6,3,8
9389,12,5,7,7,6,8,5,8,5,8
9390,12,5,9,5,6,6,8,5,11,6
9391,12,6,7,8,5,6,6,7,3,8
9392,12,6,10,8,8,9,8,7,5,6
9393,12,7,9,10,7,6,4,7,3,7
9394,12,4,9,6,7,6,8,6,6,7
9395,12,2,1,3,2,2,7,6,6,7
9396,12,4,10,5,8,4,7,7,12,8
9397,12,5,8,8,6,6,8,6,6,7
9398,12,5,7,8,5,5,8,6,2,8
9399,12,7,9,10,7,6,8,6,2,8
9400,12,7,10,10,8,7,5,6,3,8
9401,12,3,4,5,2,3,8,6,6,8
9402,12,4,7,8,5,8,10,4,2,6
9403,12,3,1,3,1,1,8,6,11,8
9404,12,1,0,2,1,1,7,6,9,8
9405,12,5,11,9,8,12,10,6,3,4
9406,12,6,11,9,8,10,7,10,6,8
9407,12,3,2,5,4,4,9,6,6,5
9408,12,6,11,8,6,5,10,3,4,8
9409,12,1,0,2,0,0,8,6,9,8
9410,12,2,1,3,2,2,6,6,6,9
9411,12,3,6,4,4,4,7,6,6,7
9412,12,2,0,2,1,1,7,6,10,8
9413,12,2,1,3,1,2,8,6,6,7
9414,12,5,7,5,5,4,7,5,11,10
9415,12,3,5,6,4,4,9,6,2,8
9416,12,8,8,11,7,12,8,8,4,3
9417,12,6,9,7,7,6,8,5,11,8
9418,12,3,4,5,3,3,8,6,3,8
9419,12,2,3,4,2,2,7,6,3,8
9420,12,4,7,6,5,6,7,8,6,7
9421,12,6,7,9,6,10,7,6,4,5
9422,12,4,8,4,6,3,8,7,12,8
9423,12,1,0,2,0,1,7,6,9,8
9424,12,5,8,6,6,7,7,9,6,10
9425,12,5,7,8,5,7,8,7,2,7
9426,12,5,7,7,6,7,5,8,5,7
9427,12,4,6,6,4,4,10,6,7,5
9428,12,7,9,10,7,7,8,6,3,8
9429,12,7,9,9,6,8,6,7,2,8
9430,12,7,11,10,8,11,7,7,5,8
9431,12,5,11,5,8,7,7,5,11,10
9432,12,5,6,7,4,5,9,6,2,7
9433,12,7,9,10,7,6,5,6,4,8
9434,12,5,5,7,4,5,8,6,6,7
9435,12,5,5,6,8,4,7,7,12,8
9436,12,1,0,2,0,0,7,6,9,8
9437,12,3,6,5,4,5,10,5,2,6
9438,12,3,4,4,2,3,7,6,6,8
9439,12,5,2,7,4,5,8,6,6,6
9440,12,4,9,4,7,5,7,5,10,8
9441,12,5,11,9,8,12,7,5,3,7
9442,12,5,9,7,6,6,4,7,3,7
9443,12,4,9,5,6,5,7,6,10,7
9444,12,6,11,8,8,11,7,8,6,8
9445,12,6,10,9,8,8,7,7,2,8
9446,12,6,10,7,8,7,8,5,11,7
9447,12,5,7,6,5,7,7,9,6,7
9448,12,3,1,4,2,3,8,6,6,8
9449,12,4,8,6,6,8,9,6,2,5
9450,12,3,4,4,3,3,7,6,6,7
9451,12,3,2,4,3,3,8,6,5,8
9452,12,3,3,4,2,2,8,6,6,7
9453,12,4,6,5,8,4,7,7,12,8
9454,12,6,8,9,6,10,6,8,4,7
9455,12,4,10,5,8,6,7,6,10,8
9456,12,6,9,7,4,3,6,9,5,8
9457,12,2,1,3,2,1,8,6,10,8
9458,12,4,5,7,4,4,8,7,2,7
9459,12,4,8,6,6,7,7,6,5,8
9460,12,7,6,9,5,9,7,7,5,5
9461,12,3,7,4,5,3,8,6,11,8
9462,12,5,9,7,6,7,7,7,5,8
9463,12,3,7,4,5,3,7,7,11,8
9464,12,5,2,6,4,4,8,6,6,7
9465,12,4,5,7,3,4,8,7,3,7
9466,12,4,6,6,4,4,11,7,2,8
9467,12,6,12,7,6,5,7,3,2,8
9468,12,4,5,7,3,4,9,6,3,8
9469,12,7,9,9,6,8,8,7,2,8
9470,12,5,11,7,8,9,6,6,5,9
9471,12,5,6,7,4,5,12,5,3,8
9472,12,4,5,6,4,4,8,6,2,8
9473,12,5,6,6,8,4,8,7,12,8
9474,12,4,1,5,3,3,9,6,6,5
9475,12,10,14,11,8,5,13,1,5,9
9476,12,4,7,5,5,4,9,6,6,7
9477,12,4,6,7,4,8,6,5,4,7
9478,12,5,11,6,9,4,7,7,12,8
9479,12,5,8,5,6,5,8,5,11,8
9480,12,3,7,4,5,5,8,7,6,8
9481,12,3,4,5,3,3,8,5,3,8
9482,12,6,6,8,5,8,8,9,4,4
9483,12,4,4,5,6,3,7,7,12,8
9484,12,7,8,10,6,6,4,7,4,7
9485,12,10,14,10,8,5,9,11,6,7
9486,12,3,1,4,3,3,8,6,6,7
9487,12,5,8,8,6,5,3,7,4,7
9488,12,2,1,2,2,1,7,6,10,8
9489,12,3,2,4,3,4,8,6,6,7
9490,12,7,10,10,8,9,11,6,2,8
9491,12,6,10,9,7,6,11,6,2,9
9492,12,3,7,4,5,3,8,7,11,8
9493,12,4,4,7,3,4,7,6,3,8
9494,12,3,6,4,4,4,8,5,10,8
9495,12,4,7,7,5,8,7,7,3,7
9496,12,5,4,6,6,3,7,7,12,8
9497,12,1,0,2,0,0,7,6,9,8
9498,12,4,7,8,5,8,10,6,3,6
9499,12,5,5,6,8,4,8,7,12,8
9500,12,5,10,8,8,6,6,6,3,7
9501,12,3,3,5,2,3,5,7,3,7
9502,12,3,6,4,4,4,8,6,6,7
9503,12,4,7,7,5,7,9,6,2,6
9504,12,2,3,3,1,2,6,6,6,9
9505,12,4,9,5,6,3,7,7,12,8
9506,12,7,9,9,7,7,6,6,3,8
9507,12,4,6,5,4,4,6,6,6,9
9508,12,7,11,10,8,10,8,7,5,6
9509,12,8,9,11,7,9,6,8,3,8
9510,12,5,10,6,8,4,7,7,12,8
9511,12,2,1,2,1,1,7,7,10,8
9512,12,6,5,6,8,4,7,7,13,8
9513,12,3,4,5,3,3,7,6,3,8
9514,12,6,9,9,7,11,6,5,4,6
9515,12,5,11,7,8,9,8,9,7,5
9516,12,6,10,8,8,9,7,10,6,8
9517,12,4,7,4,5,3,7,7,12,8
9518,12,4,7,7,5,5,4,8,3,6
9519,12,4,7,5,5,3,8,7,12,8
9520,12,5,11,7,8,9,8,7,6,8
9521,12,4,9,5,7,6,7,5,10,8
9522,12,5,7,7,5,6,7,7,3,8
9523,12,2,1,3,1,2,6,6,6,9
9524,12,4,4,6,3,3,7,6,3,8
9525,12,5,5,7,4,7,9,8,4,5
9526,12,3,4,5,3,3,9,6,3,8
9527,12,2,3,4,2,2,8,6,3,7
9528,12,7,6,7,8,4,8,7,13,8
9529,12,5,7,7,6,9,7,8,4,5
9530,12,5,9,8,7,8,8,7,6,8
9531,12,5,10,5,7,4,7,7,12,8
9532,12,3,3,4,2,3,7,6,6,8
9533,12,5,9,5,6,6,7,6,10,8
9534,12,5,5,6,4,4,8,6,6,6
9535,12,5,9,6,7,6,8,6,6,7
9536,12,4,7,6,5,6,6,6,5,9
9537,12,5,10,7,8,9,7,9,6,10
9538,12,5,9,7,7,6,7,6,3,9
9539,12,11,12,11,6,5,7,10,5,7
9540,12,10,13,10,8,5,10,11,7,7
9541,12,6,12,8,7,5,13,2,5,8
9542,12,4,8,4,6,3,8,7,12,8
9543,12,6,7,8,6,8,8,8,4,5
9544,12,5,7,7,5,5,8,7,2,8
9545,12,1,0,1,0,1,8,6,8,8
9546,12,4,4,6,3,4,5,6,4,7
9547,12,5,8,7,6,5,11,5,2,8
9548,12,3,1,4,2,1,7,7,11,8
9549,12,11,11,11,6,5,4,9,5,8
9550,12,4,9,5,7,6,7,6,10,8
9551,12,5,9,6,7,4,8,7,13,8
9552,12,4,4,6,3,4,5,7,3,8
9553,12,6,10,8,8,7,11,5,2,9
9554,12,4,2,5,4,4,9,6,6,6
9555,12,3,3,6,2,3,8,5,3,8
9556,12,5,10,8,8,6,8,6,2,8
9557,12,8,9,11,8,12,7,9,4,7
9558,12,5,9,6,4,3,7,3,3,8
9559,12,5,7,7,5,4,6,6,3,8
9560,12,3,5,5,3,4,7,6,3,8
9561,12,4,2,6,3,4,8,6,6,6
9562,12,5,10,6,8,4,7,7,12,8
9563,12,2,1,2,1,1,7,6,10,8
9564,12,3,3,4,2,2,7,6,6,8
9565,12,4,1,5,3,3,9,6,6,6
9566,12,6,8,9,7,10,9,8,5,5
9567,12,6,5,8,4,7,9,8,5,3
9568,12,5,5,6,4,4,8,6,6,6
9569,12,4,7,4,5,3,7,7,12,8
9570,12,4,9,6,7,7,7,7,5,7
9571,12,5,10,7,8,8,9,7,6,5
9572,12,3,1,4,2,1,7,7,11,8
9573,12,8,10,8,6,5,4,9,5,8
9574,12,3,3,3,4,2,8,6,11,8
9575,12,3,6,3,4,3,8,6,9,8
9576,12,10,15,12,9,6,10,2,3,8
9577,12,8,10,11,8,8,9,6,2,8
9578,12,14,15,14,8,7,10,11,7,6
9579,12,6,10,9,8,8,11,6,2,8
9580,12,4,2,5,3,3,8,6,6,6
9581,12,5,10,6,5,3,10,2,1,9
9582,12,6,10,8,8,10,7,6,7,9
9583,12,2,0,2,1,1,7,6,10,8
9584,12,4,10,5,8,4,8,7,12,8
9585,12,6,8,10,6,7,4,7,3,7
9586,12,4,3,4,4,3,7,7,12,8
9587,12,7,11,8,8,7,7,5,12,10
9588,12,7,9,10,7,12,10,7,4,5
9589,12,6,9,9,7,7,8,7,2,8
9590,12,4,2,5,4,4,8,6,6,7
9591,12,4,8,4,6,5,8,5,10,6
9592,12,5,8,8,6,5,5,7,3,8
9593,12,3,6,4,4,3,7,5,10,9
9594,12,1,0,2,0,0,8,6,10,8
9595,12,6,4,6,7,4,7,7,13,8
9596,12,4,9,5,6,5,6,6,6,10
9597,12,4,5,5,3,4,8,6,6,7
9598,12,5,9,8,7,8,5,7,3,7
9599,12,4,4,5,3,4,9,6,6,6
9600,12,3,6,6,4,7,6,5,3,8
9601,12,8,10,8,5,4,5,9,5,7
9602,12,9,12,11,6,6,6,3,3,8
9603,12,5,10,8,7,7,9,6,2,8
9604,12,1,0,2,1,1,8,6,9,8
9605,12,5,8,8,6,9,8,6,3,7
9606,12,12,12,12,6,6,8,10,6,7
9607,12,2,1,3,3,3,7,6,7,9
9608,12,3,4,5,3,3,10,6,3,8
9609,12,7,10,12,8,15,10,6,3,5
9610,12,7,7,10,5,7,5,7,3,8
9611,12,8,10,10,6,5,9,3,3,9
9612,12,5,11,8,8,11,10,7,3,4
9613,12,3,5,6,4,4,5,6,3,7
9614,12,7,10,9,8,8,9,6,2,8
9615,12,4,6,5,4,2,8,7,12,8
9616,12,5,8,7,6,6,9,7,6,5
9617,12,1,0,2,0,1,7,6,9,8
9618,12,5,11,7,8,9,7,6,7,8
9619,12,5,9,8,7,6,4,7,3,7
9620,12,5,10,6,8,4,8,7,13,8
9621,12,3,7,5,5,5,10,6,6,5
9622,12,6,8,9,7,10,8,7,4,4
9623,12,5,6,8,4,5,9,6,2,8
9624,12,5,10,7,6,4,13,2,5,8
9625,12,6,9,7,4,3,8,10,4,7
9626,12,9,13,11,7,6,13,2,6,8
9627,12,5,5,6,8,4,7,7,12,8
9628,12,4,5,7,3,4,7,6,3,8
9629,12,5,8,8,6,5,3,7,4,7
9630,12,5,9,6,7,6,7,5,11,9
9631,12,6,9,10,7,12,7,5,3,6
9632,12,6,10,7,8,4,7,7,13,8
9633,12,11,13,11,7,6,11,11,7,6
9634,12,5,8,6,6,3,7,7,12,8
9635,12,6,11,8,8,8,8,6,5,7
9636,12,5,3,5,5,3,7,7,12,8
9637,12,8,10,11,7,9,5,7,3,8
9638,12,6,10,7,6,4,13,2,4,9
9639,12,7,9,11,7,6,9,6,2,8
9640,12,6,9,10,7,11,10,5,3,7
9641,12,7,11,11,8,15,9,7,3,5
9642,12,6,10,9,8,7,10,6,2,8
9643,12,5,9,8,7,11,8,6,3,7
9644,12,4,7,6,5,5,7,6,6,9
9645,12,3,6,5,4,5,12,5,3,6
9646,12,6,11,9,8,12,10,5,3,6
9647,12,5,10,5,8,4,7,7,12,8
9648,12,2,3,3,1,2,8,7,6,7
9649,12,7,10,10,8,6,10,5,2,9
9650,12,7,8,10,7,11,8,8,5,3
9651,12,3,4,6,3,3,5,6,4,8
9652,12,4,7,5,5,5,8,6,6,7
9653,12,5,9,6,5,3,14,2,4,9
9654,12,6,5,9,4,8,9,7,5,4
9655,12,2,3,3,2,2,8,7,5,7
9656,12,5,5,6,7,4,7,7,12,8
9657,12,6,10,7,5,4,13,2,5,8
9658,12,5,7,6,5,7,8,8,6,6
9659,12,3,1,4,3,3,6,6,6,9
9660,12,5,9,8,7,7,12,6,2,8
9661,12,3,7,4,5,4,8,5,11,7
9662,12,3,6,4,4,4,7,5,10,7
9663,12,5,6,8,5,8,9,8,5,5
9664,12,6,5,7,8,4,8,7,13,8
9665,12,2,0,3,1,1,8,6,10,8
9666,12,4,6,6,4,5,6,6,3,7
9667,12,4,5,6,4,6,6,8,5,8
9668,12,4,4,5,3,3,7,6,6,7
9669,12,5,5,7,4,4,7,6,6,6
9670,12,5,5,8,4,5,8,6,3,8
9671,12,4,8,7,6,9,9,5,2,6
9672,12,1,0,2,0,1,7,6,9,8
9673,12,5,5,8,3,4,10,6,3,8
9674,12,6,8,9,6,7,8,7,2,8
9675,12,2,0,2,1,1,7,6,10,8
9676,12,8,11,10,8,13,7,7,7,8
9677,12,4,7,7,5,4,4,6,4,7
9678,12,2,0,2,1,1,7,6,10,8
9679,12,5,6,8,4,4,5,7,3,7
9680,12,6,6,9,6,9,9,8,5,3
9681,12,5,5,7,4,5,8,6,6,8
9682,12,5,9,7,4,4,6,4,3,8
9683,12,2,3,4,2,2,7,7,3,7
9684,12,3,7,4,5,3,7,6,11,8
9685,12,4,5,7,3,4,5,7,3,8
9686,12,6,10,10,8,13,9,6,3,7
9687,12,3,2,5,3,3,9,6,6,6
9688,12,5,11,6,8,4,7,7,12,8
9689,12,5,11,6,8,4,9,7,13,8
9690,12,13,15,13,8,7,3,8,6,8
9691,12,3,4,5,2,3,9,6,3,8
9692,12,3,3,4,4,2,7,6,11,8
9693,12,4,5,7,4,4,6,6,3,8
9694,12,6,10,8,8,8,6,6,6,9
9695,12,6,7,8,5,6,8,6,2,7
9696,12,4,4,6,3,3,7,6,3,9
9697,12,3,6,4,4,2,8,6,12,8
9698,12,4,5,8,4,4,9,6,3,8
9699,12,5,10,7,8,7,8,6,5,7
9700,12,5,7,7,5,6,4,7,3,6
9701,12,6,10,9,7,8,3,7,4,7
9702,12,8,9,11,6,9,8,6,2,8
9703,12,7,9,10,6,8,5,7,3,8
9704,12,5,10,7,5,4,12,2,2,9
9705,12,4,6,7,4,4,6,6,3,9
9706,12,6,8,8,6,8,8,9,6,7
9707,12,5,8,7,6,6,8,7,2,8
9708,12,6,10,9,7,7,10,6,2,9
9709,12,7,8,10,7,11,8,7,5,3
9710,12,5,7,7,6,8,5,7,5,9
9711,12,4,11,5,8,7,7,6,10,8
9712,12,2,1,3,3,3,8,6,6,8
9713,12,2,3,4,1,2,5,6,3,7
9714,12,6,6,8,4,5,10,6,2,8
9715,12,3,3,5,2,2,8,6,2,8
9716,12,5,5,6,8,4,8,7,12,8
9717,12,4,6,5,8,4,8,7,12,8
9718,12,2,0,2,0,1,7,6,10,8
9719,12,7,11,11,8,8,4,7,4,8
9720,12,5,11,6,8,4,7,7,12,8
9721,12,6,10,8,8,7,9,6,6,6
9722,12,6,7,9,6,9,6,8,5,8
9723,12,4,3,5,5,3,8,7,12,8
9724,12,1,0,2,0,0,7,6,9,8
9725,12,4,7,6,5,6,9,7,5,6
9726,12,4,8,5,6,5,7,5,10,10
9727,12,9,9,13,8,14,6,6,5,9
9728,12,14,15,14,8,7,6,10,5,8
9729,12,5,6,8,4,4,9,5,3,8
9730,12,7,7,9,5,7,5,7,3,8
9731,12,3,7,4,5,3,7,7,11,8
9732,12,5,2,6,3,4,7,6,7,9
9733,12,7,10,9,8,9,8,7,6,7
9734,12,5,6,8,4,5,7,6,2,8
9735,12,7,8,10,6,7,12,6,3,8
9736,12,7,13,8,8,5,6,3,3,8
9737,12,8,10,8,5,4,7,10,5,8
9738,12,6,10,7,5,4,9,3,2,9
9739,12,3,3,4,2,2,9,6,6,6
9740,12,6,11,9,8,11,7,8,6,8
9741,12,5,6,7,6,8,7,7,4,5
9742,12,4,8,7,6,8,11,5,3,7
9743,12,5,6,8,4,5,9,6,3,8
9744,12,5,8,6,6,5,8,5,11,7
9745,12,2,3,4,1,2,5,7,4,6
9746,12,11,15,13,9,7,13,2,6,8
9747,12,3,2,4,3,3,8,6,5,7
9748,12,3,4,5,3,3,8,6,6,7
9749,12,5,6,7,4,5,11,6,3,8
9750,12,5,10,8,7,11,9,6,2,6
9751,12,7,8,9,6,6,10,5,3,9
9752,12,5,5,6,4,4,7,6,6,8
9753,12,3,7,4,5,3,7,7,11,8
9754,12,6,9,9,7,6,10,5,3,9
9755,12,8,9,11,7,8,10,6,2,9
9756,12,6,9,8,7,6,8,6,2,8
9757,12,1,1,2,1,1,8,6,10,8
9758,12,6,9,8,6,9,7,8,6,6
9759,12,3,5,6,3,4,5,6,3,8
9760,12,4,8,6,6,7,7,8,6,10
9761,12,5,11,8,8,12,9,5,2,6
9762,12,4,2,5,3,4,8,6,6,8
9763,12,11,15,11,8,6,9,11,6,7
9764,12,7,11,10,8,13,11,5,3,8
9765,12,3,6,4,4,4,9,6,6,6
9766,12,5,11,6,8,4,7,7,12,8
9767,12,3,1,4,3,3,7,6,6,7
9768,12,5,6,7,4,6,7,6,5,9
9769,12,6,9,8,7,8,7,7,5,7
9770,12,4,6,7,4,6,12,3,3,8
9771,12,6,8,8,7,10,8,7,4,5
9772,12,11,12,11,7,6,6,9,5,8
9773,12,1,0,2,0,1,7,6,9,8
9774,12,7,12,8,7,4,12,2,4,9
9775,12,3,6,4,4,2,7,7,11,8
9776,12,10,9,10,4,4,7,11,5,7
9777,12,6,7,9,5,6,5,7,3,8
9778,12,5,11,6,9,4,8,7,12,8
9779,12,4,7,5,5,3,8,7,12,8
9780,12,8,11,11,8,7,12,5,3,9
9781,12,8,9,11,8,13,8,7,4,4
9782,12,4,3,5,5,3,7,7,12,8
9783,12,5,8,7,6,8,8,7,6,7
9784,12,6,10,8,7,9,7,6,7,11
9785,12,3,3,4,2,2,9,6,7,5
9786,12,2,1,3,2,1,7,6,10,8
9787,12,4,8,4,6,5,8,6,10,7
9788,12,14,14,14,8,7,7,10,5,7
9789,12,4,4,5,6,3,8,7,12,8
9790,12,11,15,11,8,6,7,10,4,7
9791,12,4,3,5,4,4,8,6,6,6
9792,12,4,7,7,5,9,8,7,3,6
9793,12,4,1,5,2,3,8,6,6,6
9794,12,6,9,9,6,10,10,3,3,7
9795,12,5,10,8,7,10,12,4,3,8
9796,12,5,8,7,6,7,7,7,6,6
9797,12,4,2,5,3,4,9,6,6,6
9798,12,5,6,8,4,4,9,6,3,8
9799,12,3,3,5,2,3,7,6,3,9
9800,12,2,3,4,2,3,7,6,3,8
9801,12,6,10,9,8,8,8,7,2,8
9802,12,2,6,3,4,2,7,6,11,8
9803,12,4,8,6,6,6,7,7,2,8
9804,12,6,8,9,6,5,10,6,3,8
9805,12,6,11,9,8,9,9,7,5,6
9806,12,5,11,6,8,4,8,7,12,8
9807,12,7,11,11,8,9,3,8,4,7
9808,12,1,0,2,0,0,7,6,9,8
9809,12,5,8,7,6,6,4,7,3,6
9810,12,5,9,5,6,6,7,5,11,9
9811,12,4,2,5,4,4,8,6,6,7
9812,12,4,9,6,6,7,7,8,6,6
9813,12,5,9,7,6,7,7,7,2,8
9814,12,4,11,6,8,6,6,6,6,9
9815,12,11,11,11,6,5,6,10,5,7
9816,12,6,9,8,8,10,8,7,4,5
9817,12,5,10,6,8,4,7,7,12,8
9818,12,4,4,6,3,3,10,6,3,8
9819,12,3,6,5,4,5,7,7,6,8
9820,12,6,9,9,7,6,5,6,3,7
9821,12,3,3,5,2,3,7,6,3,8
9822,12,9,13,10,8,6,11,11,7,6
9823,12,8,9,11,7,8,10,6,2,8
9824,12,4,8,5,6,5,7,6,6,8
9825,12,5,6,7,4,5,10,6,2,8
9826,12,3,4,4,3,3,8,6,6,7
9827,12,5,6,8,4,5,7,6,2,8
9828,12,8,12,10,7,5,9,4,3,8
9829,12,4,8,5,6,5,8,6,6,7
9830,12,10,13,12,8,6,10,2,2,9
9831,12,3,1,4,2,3,7,6,6,7
9832,12,4,4,7,3,4,7,5,3,8
9833,12,6,10,9,8,7,7,7,2,8
9834,12,3,3,5,2,3,7,6,3,8
9835,12,6,9,8,6,8,6,6,6,9
9836,12,4,3,4,4,2,7,7,12,8
9837,12,6,9,7,4,4,10,10,6,6
9838,12,6,10,6,8,4,7,7,12,8
9839,12,7,8,10,6,6,9,6,2,8
9840,12,3,7,4,5,4,9,6,5,6
9841,12,5,10,6,8,4,7,7,12,8
9842,12,5,7,7,5,6,7,6,6,9
9843,12,10,14,12,8,7,9,3,3,8
9844,12,6,10,7,8,4,7,7,13,8
9845,12,3,7,5,5,5,7,9,6,10
9846,12,5,8,7,6,5,8,6,6,6
9847,12,4,4,6,3,3,6,6,3,8
9848,12,7,10,10,8,6,5,7,3,7
9849,12,3,3,5,1,2,5,7,4,8
9850,12,2,3,4,2,2,6,7,3,7
9851,12,3,3,4,2,3,8,6,7,8
9852,12,4,7,6,5,4,4,7,4,6
9853,12,5,5,6,4,5,8,6,6,7
9854,12,5,8,8,6,7,7,6,5,10
9855,12,8,12,9,6,5,3,8,5,8
9856,12,7,9,10,7,7,3,7,4,7
9857,12,6,10,7,8,4,8,7,13,8
9858,12,7,7,10,6,10,6,9,5,8
9859,12,15,15,15,8,7,9,11,6,6
9860,12,7,8,10,7,11,8,8,4,7
9861,12,4,7,6,5,5,6,6,2,7
9862,12,3,4,5,2,3,9,6,3,8
9863,12,7,9,10,6,6,10,5,2,8
9864,12,8,9,12,8,12,7,7,4,9
9865,12,6,9,8,7,9,7,9,7,6
9866,12,5,9,8,7,7,10,6,2,8
9867,12,3,1,4,3,3,8,6,6,7
9868,12,2,0,2,1,1,7,6,10,8
9869,12,3,1,4,2,1,8,7,11,8
9870,12,7,11,9,8,10,7,10,7,12
9871,12,3,3,4,2,3,6,6,6,9
9872,12,7,8,9,7,10,5,8,5,9
9873,12,7,10,9,8,9,9,7,6,5
9874,12,5,8,7,6,7,8,6,6,9
9875,12,15,15,15,8,8,3,9,6,8
9876,12,2,3,4,2,2,6,6,3,8
9877,12,5,8,7,6,8,7,7,7,6
9878,12,7,9,9,5,4,12,2,5,8
9879,12,3,3,5,1,2,9,6,3,8
9880,12,4,4,7,3,3,7,7,3,7
9881,12,6,9,8,5,4,9,3,3,9
9882,12,7,7,10,6,11,9,7,5,3
9883,12,3,4,4,3,3,7,6,6,8
9884,12,5,9,8,7,6,5,7,3,8
9885,12,4,7,5,5,3,6,7,12,8
9886,12,6,9,8,6,8,7,7,6,8
9887,12,7,6,9,5,9,7,8,5,8
9888,12,6,10,9,8,9,7,6,5,9
9889,12,5,10,6,8,6,7,6,6,9
9890,12,4,5,7,3,4,9,6,3,8
9891,12,6,10,7,8,4,7,7,13,8
9892,12,4,9,7,6,9,8,6,3,6
9893,12,10,13,12,7,6,10,2,3,8
9894,12,1,0,2,0,1,7,6,9,8
9895,12,1,0,2,0,0,7,6,9,8
9896,12,5,2,6,4,4,8,6,7,7
9897,12,3,3,5,2,3,8,6,6,7
9898,12,3,6,4,4,2,8,7,11,8
9899,12,4,6,5,4,3,8,7,12,8
9900,12,4,4,7,3,4,7,7,3,9
9901,12,4,11,5,8,4,7,7,12,8
9902,12,6,7,9,5,5,8,6,2,8
9903,12,5,8,5,6,3,7,7,12,8
9904,12,4,5,5,8,4,7,7,12,8
9905,12,9,11,12,8,8,4,6,4,8
9906,12,3,4,5,3,3,7,6,3,8
9907,12,4,1,5,3,3,8,6,6,7
9908,12,5,11,7,8,8,9,7,5,5
9909,12,5,9,7,7,8,8,7,6,7
